,A,B,D2,E
68,0.4696219798281309,0.5682859195600692,0.6503398716449738,0.990892767906189
69,0.15970804165201113,0.6012288575468399,0.6311281222317899,0.5113672912120819
70,0.1993239411575055,0.5691642448896973,0.6905883252620697,0.9207333028316498
71,0.4107231505813138,0.5655418183028496,0.6120406612753868,0.9832520186901093
72,0.006050393380436336,0.584589493911242,0.0,0.9865632355213165
73,0.00569634400392427,0.5576634501483112,0.5,0.98432657122612
74,0.34503611273865165,0.5668771133984295,0.6727201491594315,0.9860011637210846
75,0.63293196526644,0.553511078138707,0.5,0.9872733950614929
76,0.7076062273632556,0.5589396632981496,0.3322281986474991,0.7625349462032318
77,0.38047086072275293,0.5627603379367224,0.5,0.779682993888855
78,0.005206963674788567,0.5659929338896788,0.7215655148029327,0.7770708203315735
79,0.4497423998420014,0.5407038684121195,0.5,0.9874324202537537
80,0.44974345780784963,0.5742588661260075,0.5,0.9660452604293823
81,0.385558532960929,0.5486201127884652,0.5,0.9922102987766266
82,0.4107259852256706,0.5405039638049618,0.5,0.9119050204753876
83,0.8934385285918001,0.5547109164833226,0.0,0.9843113422393799
84,0.007775314215151763,0.5508481233436661,0.5,0.9838988184928894
85,0.008880694136911838,0.5389391633195312,0.617786779999733,0.1688305139541626
86,0.004517489503482852,0.5671723252568379,0.5,0.9317905902862549
87,0.0030941628153062783,0.5811563027925347,0.6886221319437027,0.9712550640106201
88,0.004523588148377167,0.5814449934845829,0.5,0.5
89,0.003285888317363206,0.5836900388014288,0.5799316167831421,0.9217580258846283
90,0.0039017866841531967,0.5702670105915395,0.6010949686169624,0.9893085062503815
91,0.004125094515173178,0.5583067413372468,0.6948529183864594,0.9938494563102722
92,0.20379763002936835,0.5813930978054167,0.6125705659389495,0.519296184182167
93,0.005507585838437246,0.5564598034043895,0.5,0.8395943343639374
94,0.006243265645535012,0.5496756952269835,0.5990824401378632,0.8215721547603607
95,0.0062277858036169365,0.5508704320437825,0.30318019166588783,0.9773654043674469
96,0.21486963253958624,0.5956708802642208,0.6042668060399592,0.9749603569507599
97,0.003500357797849629,0.5618639895053196,0.5,0.7766534388065338
98,0.00442541797052165,0.5616890686886463,0.5945134734114011,0.7601168751716614
99,0.003051240104182895,0.5833144862114359,0.5879243413607279,0.5455097556114197
100,0.007364371184418572,0.5406457481583806,0.5950663313269615,0.9925616085529327
101,0.004564771459261485,0.5525385363815165,0.6195625041921934,0.7730259001255035
102,0.005309228200897853,0.5845095885823367,0.6297266855835915,0.9266652315855026
103,0.009301526781400282,0.5381364303695061,0.5649602487683296,0.8353230357170105
104,0.007682745935479018,0.5463811727376953,0.5,0.7566839754581451
105,0.0049298321443040916,0.5882090305756853,0.6289818162719408,0.7727608978748322
106,0.4060004554234974,0.5719724429393209,0.6080197766423225,0.7624067664146423
107,0.4492099881677285,0.5540300808661809,0.5,0.8982588946819305
108,0.006296085876432489,0.5457884133741742,0.5,0.5896533131599426
109,0.006243246002655134,0.5594479199155443,0.0,0.9428785443305969
110,0.007172179649278743,0.5568120072137834,0.5,0.6632400751113892
111,0.0064075256947190296,0.5514475872997804,0.5,0.9429506659507751
112,0.007684617671279148,0.5625499403488976,0.5,0.8830855414271355
113,0.00629607134638821,0.5397674628837266,0.5,0.38123980164527893
114,0.0029118175384805767,0.5650595211213404,0.5,0.8587867915630341
115,0.0029044255018647602,0.5940831245225784,0.6534531787037849,0.8274136483669281
116,0.00540167174074202,0.5575177652180181,0.5,0.8313446789979935
117,0.0030741712966290136,0.5725265790348455,0.5894251291950544,0.991312712430954
118,0.0038021221648376624,0.5600100658391466,0.5977161526679993,0.9646580517292023
119,0.0045802046809565455,0.5506879244516161,0.5,0.9101572334766388
120,0.003189523897946689,0.5652048071388601,0.65583436191082,0.7664282619953156
121,0.001957540971515459,0.5754900329706013,0.6217746958136559,0.9662937223911285
122,0.005399477766215743,0.5591880364176405,0.6462187319993973,0.8703295588493347
123,0.005399234274765963,0.5523414439093551,0.5,0.974845826625824
124,0.0032520778347359114,0.5803149570613815,0.5651256442070007,0.9770670235157013
125,0.0033217155911503538,0.5556449551631228,0.5,0.7754977643489838
126,0.0035978087201480324,0.5592768189855606,0.6823832988739014,0.9916277825832367
127,0.004191777781126449,0.5701609937587107,0.673135731369257,0.7589351534843445
128,0.20116463998854117,0.5750436520788168,0.5375121717030803,0.7771134674549103
129,0.008375413675676624,0.5556464833579531,0.5,0.7589486837387085
130,0.0035975002433079606,0.5752386973631641,0.6215781420469284,0.7773934006690979
131,0.004284990942222677,0.5594723880233496,0.5,0.7798331081867218
132,0.005399306683652405,0.5576277197827116,0.5,0.7602992504835129
133,0.005621604781064771,0.538220176579242,0.5,0.9816308915615082
134,0.5775604216220018,0.5674867203014403,0.5,0.9446987211704254
135,0.6237613001965593,0.5755404972142595,0.6537353992462158,0.9867855906486511
136,0.005562026233555506,0.5518799931668484,0.5,0.9818953275680542
137,0.003853148250103522,0.5651837118171827,0.6701828241348267,0.9177842438220978
138,0.004226634223276737,0.5580607633827384,0.5927157700061798,0.9697564542293549
139,0.004583318663787472,0.5564073376768504,0.5831839293241501,0.9189010560512543
140,0.4482700006416581,0.559824919280909,0.5420348681509495,0.9556758478283882
141,0.003996240442603161,0.5685034498092478,0.5,0.5795143619179726
142,0.004586841394863206,0.574471208554781,0.5,0.9213216304779053
143,0.002338265595650646,0.5931067430656326,0.7656057476997375,0.7860715985298157
144,0.0038969974759209824,0.5778256027829756,0.5785972252488136,0.9862040281295776
145,0.005399243816291754,0.5634246744584472,0.5,0.9841715395450592
146,0.8932413414243673,0.5438845938420662,0.8575649857521057,0.695832159370184
147,0.004259956032826917,0.556375339710575,0.2847341485321522,0.7709383070468903
148,0.004250672651986531,0.5575934794284282,0.6112115904688835,0.7645752429962158
149,0.002599450966789596,0.5728605315348801,0.5855978429317474,0.7108506560325623
150,0.004120026718782532,0.5691338392670309,0.6881232559680939,0.9917097389698029
151,0.005246820218784198,0.5516605869125386,0.5,0.9421951472759247
152,0.005919816106972453,0.5535098754222236,0.5,0.978855311870575
153,0.004222948199761545,0.5867520565788051,0.5757043119519949,0.9182389676570892
154,0.0030734762341538824,0.5727751799709467,0.5760611519217491,0.8853719234466553
155,0.0041973332191290735,0.5836996283204378,0.5,0.9848645329475403
156,0.005399247843450694,0.5814931418347632,0.5,0.7799656093120575
157,0.008375435986870627,0.5412307906282221,0.5689185932278633,0.8279151022434235
158,0.005246870681280602,0.5562862331355802,0.5,0.9811529517173767
159,0.007224342894135871,0.5407019839004247,0.6142137795686722,0.8482669740915298
160,0.0038541867289819676,0.564463304627838,0.5,0.9740952253341675
161,0.007224351374411353,0.5427146819711924,0.5965010225772858,0.9910631775856018
162,0.005140323919596401,0.5624350816762255,0.302097599953413,0.8152723610401154
163,0.007224290746063011,0.546468622195899,0.5,0.9868785440921783
164,0.005246869683663724,0.5668062599913862,0.3492092862725258,0.9826193749904633
165,0.007224341529225464,0.5304409164398118,0.3063652217388153,0.706535816192627
166,0.00591984119072253,0.5680159590521116,0.5,0.77163977175951
167,0.005123159601968297,0.57517191995478,0.5,0.5
168,0.005958757038561857,0.534265175937214,0.34191571176052094,0.9856190383434296
169,0.7918897253196644,0.5751882171516497,0.0,0.9907541275024414
170,0.004495391380508251,0.5439320615717892,0.5,0.7694481909275055
171,0.7063243120507633,0.5275491459179861,0.5,0.7607842981815338
172,0.0056216391273029576,0.561443988612709,0.5,0.9468708038330078
173,0.007224419723454889,0.5319462508749423,0.0,0.7452146708965302
174,0.00658856334146396,0.549847633063525,0.5,0.5
175,0.0043025963536301726,0.5652264886349149,0.5,0.75
176,0.3085200596944919,0.5795312769367409,0.6438306371370951,0.9803371131420135
177,0.00346517418844583,0.5759988577834987,0.5912803535660108,0.9776370823383331
178,0.002307727489907263,0.5901667546006699,0.582716323249042,0.8809633553028107
179,0.3783712209427579,0.5832058975935531,0.6387037187814713,0.8744699656963348
180,0.5068123583509353,0.576250994420341,0.6357549379269282,0.9769547581672668
181,0.003324585423824411,0.5794035005345433,0.5900123454630375,0.9699848890304565
182,0.004362853208033535,0.5749043435983725,0.49958551209419966,0.8902167677879333
183,0.11075011094296672,0.5651331910638698,0.8537696003913879,0.9875887632369995
184,0.3448971765870992,0.5651257450652509,0.5432636588811874,0.9541169106960297
185,0.1189410335922586,0.5898902639341013,0.6003923617303372,0.9866610169410706
186,0.12274346085064758,0.5818786457235476,0.5650503481738269,0.6773649007081985
187,0.23224620004927288,0.5663575038940423,0.5982544558743635,0.6687908470630646
188,0.4805184332886626,0.5879534935463283,0.6784401386976242,0.8496679067611694
189,0.002712924686138485,0.5883082389240356,0.6050259073575338,0.936354249715805
190,0.41068960436693536,0.5951043928438644,0.5854066237807274,0.9476737082004547
191,0.00684108757176638,0.5419312356760927,0.5,0.9922431409358978
192,0.0029094119083601377,0.5702828572537044,0.6604759767651558,0.8676746785640717
193,0.18224492901513134,0.5691974417003205,0.6694558411836624,0.9410716891288757
194,0.004838462833997581,0.5506877402982909,0.5,0.9909201562404633
195,0.7523105408958355,0.5991109653423334,0.6124078018797768,0.960875391960144
196,0.004838571645400358,0.5644478340332697,0.5,0.9851438701152802
197,0.29638474516986435,0.5770735470931524,0.6135187782347202,0.9779873788356781
198,0.44869130958832315,0.5791644544608725,0.5,0.9394021332263947
199,0.2658714263972406,0.5592534488005871,0.6760869026184082,0.9866264164447784
200,0.21593729329757072,0.5671454168812851,0.6488209590315819,0.9889209568500519
201,0.0023343534444075775,0.597501641382437,0.6475752703845501,0.8428835570812225
202,0.0062089478168534384,0.5627528348299513,0.5961709171533585,0.18661710619926453
203,0.004838686176266815,0.5572452841381577,0.5,0.8438300639390945
204,0.008589225079828289,0.5516707168349586,0.5,0.9839611947536469
205,0.003074527206331279,0.5787896175746999,0.549303088337183,0.916886955499649
206,0.8004180958376417,0.5797613406484786,0.6600383296608925,0.8590993583202362
207,0.005016983052530843,0.5707200619020805,0.5792956501245499,0.9503115713596344
208,0.00611087838635882,0.5348175197763116,0.5,0.9829709231853485
209,0.001874335620163814,0.6025205674040013,0.6127359302093586,0.5097191035747528
210,0.00441382702449955,0.5637479550199587,0.565128356218338,0.9902666807174683
211,0.003231309409633787,0.5666403585627201,0.6040724962949753,0.8447332680225372
212,0.3405553547022342,0.5845860278812528,0.6226074596246084,0.9786984026432037
213,0.003934957617484303,0.5762823544402734,0.6113592237234116,0.9705230891704559
214,0.003778997265394768,0.5852762082099845,0.6144737984985114,0.9184731543064117
215,0.12904438223970438,0.5749740311910808,0.5825865032772223,0.9837876856327057
216,0.005284857266024345,0.5624147707538965,0.5,0.5979950726032257
217,0.008589458973187525,0.5171728383091186,0.0,0.9850422739982605
218,0.3483495574029636,0.5831085094624677,0.6002336610108614,0.8847626447677612
219,0.004499797297336294,0.5747660768453895,0.5934243183583021,0.9835615456104279
220,0.6300288046635503,0.588204274726966,0.6137849887212118,0.97996786236763
221,0.00745767804527564,0.5429374985752787,0.2590494304895401,0.8675341010093689
222,0.3866915761397043,0.5786186535592339,0.6104758530855179,0.9929758906364441
223,0.002760135876344161,0.5754538039176262,0.5899474620819092,0.9721405506134033
224,0.3866500300863245,0.5714495332423091,0.5437526814639568,0.9726862013339996
225,0.004652272800712232,0.5742195707281896,0.5872377268970013,0.9905109405517578
226,0.00398687341620052,0.5714522629443043,0.5,0.9900306463241577
227,0.0045818220895212924,0.5539469498715291,0.6223838701844215,0.9933937191963196
228,0.13126612356237577,0.5795511125776348,0.5987173952162266,0.9250143766403198
229,0.0026135061749879007,0.5652792183458615,0.6032933406531811,0.979250580072403
230,0.6329030304998277,0.5779369270252378,0.6478910036385059,0.75
231,0.004993925479860106,0.5751198850065937,0.6539906226098537,0.6510111093521118
232,0.42871033511343715,0.585609281953084,0.6215078805883726,0.9791511297225952
233,0.00380923958368784,0.5808075538585246,0.5808556824922562,0.9736847579479218
234,0.0733428100818333,0.588774993107966,0.5553154498338699,0.6274868249893188
235,0.005476942466914769,0.5551728833610179,0.5,0.9218988418579102
236,0.002510288845207098,0.5851113712481083,0.5543727343901992,0.7487606853246689
237,0.00858923994055838,0.5319432954759065,0.5,0.7641464471817017
238,0.0031655312334335495,0.5628919511759201,0.5478617176413536,0.9872136414051056
239,0.005606300787504459,0.5432833104275869,0.0,0.9874551892280579
240,0.0044921662439376675,0.5658811249023914,0.5816807765513659,0.9845874011516571
241,0.4485286963415913,0.5448444098463767,0.6494370643049479,0.7612093091011047
242,0.00547637474240259,0.5394539921942524,0.6081536114215851,0.7775960266590118
243,0.005483494324151961,0.5674681234947556,0.5,0.9695989340543747
244,0.0037356674482865726,0.5862548430813,0.6838112249970436,0.9825480580329895
245,0.0048299088049330585,0.5506883143622292,0.5,0.9843598306179047
246,0.005606501753837145,0.5582736637942134,0.5,0.8610701262950897
247,0.0028382148440770916,0.5863615301285412,0.5885672135045752,0.7929436564445496
248,0.002994136706592765,0.5715517564934486,0.5929014310240746,0.9837413430213928
249,0.2609271062865395,0.5554195050658672,0.5481962226331234,0.8870967626571655
250,0.008589227304548364,0.5329390274652371,0.0,0.7718584537506104
251,0.0030167116710401176,0.5692377561315867,0.631632961332798,0.7741109430789948
252,0.34005535442732204,0.5798265484439594,0.5,0.7794228196144104
253,0.0024802677890514158,0.5779822683764402,0.6235987941424052,0.7924337983131409
254,0.005321359332810749,0.5697046517716943,0.6470353677868843,0.7231396436691284
255,0.005482304801676108,0.5539481381511588,0.5,0.7738023698329926
256,0.2209032093061899,0.5715795832087421,0.6139136478304863,0.9774766862392426
257,0.13046967723377934,0.6080484595629272,0.654908704260985,0.5486702769994736
258,0.005287817969030106,0.5679062298308934,0.6252391040325165,0.9861157238483429
259,0.18498959059529774,0.5653414969859356,0.5,0.9671220779418945
260,0.2161476539227578,0.5772915445707502,0.5848497040569782,0.9640082716941833
261,0.005436045823277724,0.561365946360032,0.5995954275131226,0.9076434969902039
262,0.004117785880468627,0.5781244110475942,0.5981191371877989,0.9908203184604645
263,0.00560631143146495,0.5665991792663709,0.2796322610229254,0.7872467041015625
264,0.6352883541779671,0.5904000544377226,0.6434169361988703,0.603786051273346
265,0.2544592983372984,0.5979836978683493,0.6165948640555143,0.9473573863506317
266,0.33566095208708324,0.5704298967485869,0.5855676506956419,0.9842321276664734
267,0.505226090865322,0.5779953673223543,0.6843923901518186,0.9257650077342987
268,0.6027205421214742,0.5703002089697908,0.5,0.9872335195541382
269,0.004629288291760791,0.5643327520182808,0.7470735907554626,0.9871109127998352
270,0.005803069784779069,0.5524216436508752,0.0,0.9672917425632477
271,0.0025207539698046677,0.5826442477610009,0.5946437902748585,0.7869930565357208
272,0.0052768733945250945,0.575562720876506,0.5,0.8674730062484741
273,0.4335409758351978,0.571481365262539,0.5854950398206711,0.9517372846603394
274,0.2528178358087805,0.5622340770604672,0.5,0.925074964761734
275,0.007457566672905647,0.547849578975764,0.6202830150723457,0.9849263727664948
276,0.5172983345602357,0.5617114903558704,0.5,0.75
277,0.007458389484114258,0.5424810306499702,0.5,0.9341411292552948
278,0.006841110337326706,0.5551375739255111,0.6305400282144547,0.9601573646068573
279,0.1433821530934103,0.5980041583433118,0.6036570727825165,0.7354636937379837
280,0.006841406926092253,0.5554636053345199,0.6685283035039902,0.7824366390705109
281,0.41669291904194616,0.6096538865242679,0.62942960485816,0.9463158547878265
282,0.3358985433346885,0.5469621092391391,0.5,0.966630607843399
283,0.005279654111044807,0.5755797251430388,0.5432599782943726,0.9613543152809143
284,0.0056063813423486986,0.5445661348848481,0.5,0.9871325790882111
285,0.26463467517550154,0.567645118781432,0.6869682967662811,0.9814961552619934
286,0.45983467415080415,0.5847722106541007,0.8114051222801208,0.5826418250799179
287,0.006460387473455009,0.5501864914587913,0.5,0.827831506729126
288,0.0042638762092899185,0.5635187220033144,0.6087144762277603,0.5447235032916069
289,0.23244921656191153,0.5723625569667192,0.5812740325927734,0.8880684971809387
290,0.005803047272209927,0.5505239600044297,0.5,0.9875587522983551
291,0.004146984143713173,0.5646066136082208,0.5,0.2853197604417801
292,0.007457699428406017,0.548045578330026,0.5,0.7703912258148193
293,0.005666674558075457,0.561284413892102,0.5,0.36405083537101746
294,0.007457510272745438,0.5506863686456944,0.5,0.9756850004196167
295,0.0024848894024757096,0.5656982484685464,0.7098406255245209,0.7679802775382996
296,0.003333432763889088,0.5710419823791042,0.5,0.9687601029872894
297,0.6399837991882041,0.5638763972027123,0.5785941630601883,0.9834329187870026
298,0.005606510635216333,0.5550981767399108,0.5,0.9889978766441345
299,0.7696161597208349,0.5739267033364709,0.5,0.9751689434051514
300,0.004366971927583174,0.5687221030501316,0.6355870962142944,0.6488595604896545
301,0.00684122999139769,0.5575451835361838,0.0,0.9784726500511169
302,0.004538418976414493,0.5574157220094695,0.0,0.2693612575531006
303,0.005283248482879643,0.5694638617286469,0.5532508827745914,0.742489755153656
304,0.005763301916572483,0.5522512294922486,0.5,0.9923907816410065
305,0.6290007487422831,0.554135082206982,0.3282826393842697,0.7714392840862274
306,0.005476849240333537,0.5580695089395443,0.5,0.7794875800609589
307,0.00745762290649199,0.5557871581159558,0.3446263074874878,0.7464539408683777
308,0.358234037040988,0.5767918299931537,0.5873970538377762,0.7792078256607056
309,0.3775731392725892,0.5533288598998916,0.6308201849460602,0.7806515693664551
310,0.005336277068840212,0.5627233404434464,0.5862349607050419,0.7759372591972351
311,0.38021370743676863,0.5439160447421508,0.5,0.33043527603149414
312,0.00484737443894756,0.5679389678371606,0.5528400056064129,0.8118444383144379
313,0.005803048962968016,0.545201182206281,0.5948641709983349,0.9900031387805939
314,0.00331835289168958,0.576358480971914,0.5867443531751633,0.8319320976734161
315,0.10808738410389607,0.5802880164749559,0.6320004835724831,0.9503759741783142
316,0.0085892855052212,0.5532660048630933,0.5,0.7465651035308838
317,0.006036663858732139,0.5593536962204118,0.5,0.558978833258152
318,0.006844584279872223,0.5567473963769669,0.5,0.5409573316574097
319,0.00684104499144389,0.5544179699712748,0.5,0.9864940643310547
320,0.006110876144505006,0.5605771577298493,0.5,0.9836660921573639
321,0.006841144218681983,0.5575167109647436,0.5,0.19842413067817688
322,0.00858924642369785,0.5462606860978754,0.5,0.9466448128223419
323,0.008589540537240703,0.5374076660021926,0.5,0.564785473048687
324,0.6669437041621404,0.577683820596074,0.3388395458459854,0.609154462814331
325,0.007457961663603574,0.5511953471496258,0.5,0.9842621684074402
326,0.007457859675969125,0.5390026886071091,0.5,0.9694646894931793
327,0.00684116087294806,0.5365759610014871,0.0,0.9905661642551422
328,0.002247910832233302,0.5705599533543914,0.6439329385757446,0.723741814494133
329,0.3189707804456816,0.5405110431900397,0.5735490918159485,0.7581808269023895
330,0.40979279478295894,0.5497206061625175,0.6141859889030457,0.8681619763374329
331,0.006460608701681969,0.5560368435805545,0.5197701845318079,0.9808706939220428
332,0.8933274570422373,0.5568167814172789,0.5,0.9560097455978394
333,0.005803065043478162,0.5523395338944826,0.5,0.9880790412425995
334,0.008589262848506696,0.5287186733352953,0.5,0.9869311451911926
335,0.3802298062830072,0.551960060657763,0.6585635095834732,0.17213603854179382
336,0.8934442983337783,0.556415926270697,0.5,0.3374827653169632
337,0.1670710769780075,0.574133842713194,0.5426520481705666,0.7734273076057434
338,0.003943854064420216,0.5653388551557731,0.5829493850469589,0.9233212769031525
339,0.008589490784229215,0.5309125584320531,0.5,0.7719511836767197
340,0.008589365691723638,0.5628663668994481,0.0,0.33334311842918396
341,0.007457614424187353,0.5499741506870602,0.5,0.5626932233572006
342,0.0048472192825194105,0.5663034921939624,0.5524842143058777,0.48067717999219894
343,0.003522359786379825,0.5668996788731268,0.5224866066128016,0.9612994194030762
344,0.006460571777451407,0.5591782548645913,0.5,0.7922875881195068
345,0.01136013623230081,0.5287183094142089,0.5,0.971942663192749
346,0.007457515282729865,0.5329374380747248,0.5,0.8541487455368042
347,0.004413779071448576,0.5806172164006218,0.5,0.9014690220355988
348,0.16435626327670916,0.6023270057770117,0.7589244544506073,0.5
349,0.08254798110843997,0.5618178676429713,0.5,0.9891968071460724
350,0.0046145750846730005,0.5729958219144843,0.625823587179184,0.9905048608779907
351,0.006740936752204774,0.5642668836613225,0.5769878327846527,0.9893189072608948
352,0.009550355015598644,0.5507045144476777,0.0,0.9852806329727173
353,0.004306043830757944,0.5737695772917222,0.5,0.9783599376678467
354,0.0038321266660787945,0.5699969670135587,0.6985999494791031,0.9915454685688019
355,0.07819735159945884,0.5854979351468597,0.6535869464278221,0.7726054787635803
356,0.008668134545804618,0.566099769114571,0.5815913677215576,0.9912690818309784
357,0.005947902912188829,0.5659542057506691,0.6564073637127876,0.9907050728797913
358,0.18603507487733117,0.5784549742820734,0.6453487873077393,0.7845280468463898
359,0.00752660718064202,0.5680834839176864,0.5988704338669777,0.9927349984645844
360,0.009019778990148941,0.5581557595752258,0.0,0.9874448478221893
361,0.0038982136221291652,0.5762071429141158,0.6798523366451263,0.9895274341106415
362,0.007622534977553053,0.5645459908786987,0.5716260746121407,0.7620924413204193
363,0.007885244941815084,0.5578452108236819,0.5832093060016632,0.5166092813014984
364,0.04203425165970853,0.5681744617053585,0.5,0.9378961622714996
365,0.006271864564684093,0.5668643463557744,0.5,0.9926345646381378
366,0.03752442724578553,0.5537788026930014,0.7063149660825729,0.7998428344726562
367,0.006335654383519129,0.5411631914905678,0.5,0.9916896820068359
368,0.010411087223776705,0.5508482082607089,0.0,0.9843069911003113
369,0.06260765126312318,0.5629929129045607,0.6134331077337265,0.9882127344608307
370,0.00842700762614168,0.5677739233677546,0.5,0.9748059809207916
371,0.011990868254482367,0.5510593144965057,0.34667638689279556,0.5227802395820618
372,0.008101205052789662,0.5397672135243017,0.5,0.9818173944950104
373,0.010412778985635751,0.5576690243270186,0.5,0.6895578056573868
374,0.0060804755958618895,0.5275464471936597,0.5,0.7663879692554474
375,0.010410864198234893,0.5617234560153005,0.5994741469621658,0.743223637342453
376,0.006162029613028475,0.5810466942910493,0.5,0.5
377,0.29445259701957194,0.5729340633387408,0.5,0.6305856108665466
378,0.18245513105362066,0.5374075265482765,0.5,0.7662279605865479
379,0.012729659316006448,0.5451863891230199,0.5,0.8611555695533752
380,0.014539323531338688,0.5313350185644142,0.5,0.8327040076255798
381,0.003876205610166994,0.5734172407241058,0.5600998401641846,0.3280095160007477
382,0.00964055699436428,0.5402812302506799,0.6389776170253754,0.9667008817195892
383,0.011182328465053293,0.54862192512388,0.5,0.5181487202644348
384,0.01272960967868031,0.5219218881346482,0.0,0.9378218799829483
385,0.289056129573974,0.569743358043023,0.5,0.7804182171821594
386,0.011765053855088747,0.5529955476962107,0.5,0.75
387,0.014539281801789539,0.5443330225760338,0.0,0.9721397757530212
388,0.011766454257893466,0.5573151141256825,0.28946937806904316,0.590558648109436
389,0.6376364362308802,0.59877276246176,0.5,0.8530474007129669
390,0.019046421292506888,0.5319436076880086,0.5,0.8064096570014954
391,0.005399242418164141,0.5596664171041688,0.5,0.9645358920097351
