Unnamed: 0,rating,text,business_name,business_category,business_description,_id
70100,2,I did not care for the peanut shells on the floor and the bathroom desperately need updating and cleaned,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1525189105099547e+20_1527050523586
70101,4,Ask for Brandon as your server,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1492223280962919e+20_1557120102313
70102,2,It was awful. Service sucked!!!,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1285681051315754e+20_1539390593535
70103,5,Love this place!!!! Food great and service is awesome!!!!!,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.0703010516838906e+20_1535892458734
70104,3,Slow and poor service,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1735302294935087e+20_1544370859017
70105,5,Favorite restaurant in town,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1758806159997395e+20_1463843741074
70106,5,Had an Outstanding server!,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.0949081398569219e+20_1519612092748
70107,3,"Expect the service to be slow, place is usually very busy.",Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.0195293347093725e+20_1490620442021
70108,5,My favorite place now,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1466139473309398e+20_1513456854182
70109,1,"Dining room is dirty. Blinds , window ledge.",Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1502910778476531e+20_1502057538912
70110,5,Awesome steaks and service.,Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.0698537108805278e+20_1497297581261
70111,5,"Awesome Steaks, Great Service!",Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1466086428201319e+20_1400017792092
70112,4,"(Translated by Google) Very good food and very soft meat

(Original)
Muy buena la comida y la carne muy suave",Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1496215543135732e+20_1578790752791
70113,5,"(Translated by Google) Very good steaks, especially good: Prime Rib

(Original)
Sehr gute Steaks, besonders gut: Prime Rib",Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1430310624757296e+20_1573076902096
70114,5,"(Translated by Google) Excellent cuts of meat.

(Original)
Excelentes Cortes de carne.",Texas Roadhouse,"['Steak house', 'American restaurant', 'New American restaurant']",Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,1.1601439947710847e+20_1581744054217
70115,4,Service was great. Friendly staff!,Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0133394073156688e+20_1608442429899
70116,5,"We like eating eating here a lot. The food is always good and the service is always great. I remember eating at Piccadilly as young person and it was very expensive, but it is very reasonably priced now.",Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0928521423050057e+20_1613083539126
70117,4,"Good service, gr8 food",Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.1203388479142899e+20_1551314570806
70118,5,"Its always delicious, clean, and our favorite Server was still working there even during this Pandemic. He always does an excellent job, doing his job.
We just can't wait until this Covid mess is over so we can visit more frequent, we miss one of our favorite Restaurants!",Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.1471529692943448e+20_1608631655398
70119,3,"Not as good as it use to be. Food was cold, not fully cook",Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0899596271209354e+20_1618081239868
70120,3,We went for dinner.  We ordered catfish. It was good not hot. Other food were old probably from early in the day.,Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0311912789019419e+20_1603689424602
70121,1,Food was very cold an customer service was horrible or waiter came over never introduce himself.,Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0675846684373228e+20_1619049876893
70122,4,Great food and fast line service,Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0363619211240709e+20_1616974715723
70123,5,Great Food but customer service is rude and watch your money.the cashiers steal could be better,Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.1799056920833814e+20_1617816094164
70124,5,"Great food, comfortable atmosphere!!! Great for family dinner or nice business meeting!!",Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0628939096464622e+20_1607564493519
70125,2,The prices are too high for the quality of food and service for take out.,Piccadilly Restaurants,['American restaurant'],"Southern cafeteria chain dishing up American comfort classics in a simple, family-friendly setting.",1.0110448033404933e+20_1603216226981
