,rating,text,business_name,business_category,business_description,_id
50010,2,This is a very old location. Our waitress was excellent.  But the buffet was lacking.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1736046279561046e+20_1564083608918
50011,5,Fantastic food and great staff,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0411260599350044e+20_1594995354569
50012,5,Saint Martin pizza hut extremely good food.management staff very good at their jobs and professionalism I highly recommend that everyone try it,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0987673248202518e+20_1575422318243
50013,4,Pizza was good but the buffet was not kept full.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0446613685218596e+20_1576334846426
50014,4,Was fast and efficient. Great service.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1490140662136326e+20_1569463214591
50015,1,"Oh my goodness! Never again! People, do not eat here! The window sills had dead bugs and dirt in them, don't think the windows have been cleaned in a long time. The food was not great either. Wilted lettuce on the salad bar, no pepper in any shakers, and half cooked pizza. Our waitress was very nice and prompt, I really liked her, but she should find a better place to work.",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1537230331666416e+20_1504831752656
50016,1,Lunch buffet and staff is great. Tuesday night with family was the total waste.  Pizza was a no show . I guess cigarettes out back was the only thing cooking.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0798456399426313e+20_1534396057315
50017,5,The waitress knew what I wanted when I walked in as always very friendly and efficient,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0240808804826133e+20_1561404009694
50018,5,One of the few pizza huts I know where you can still sit and dine,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.110911755840715e+20_1560222873060
50019,5,Gr8 Food And Fastest Service.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1693638253566642e+20_1564145326917
50020,1,"Nothing came out right! Ordered 3 orders of wings, 3 orders of cheese sticks, 1 order of mozz sticks, and 1 pizza.

One order of wings came out 25 minutes after ordered and were not crispy at all, like they were rushed through the fryer, then 10 minutes later 1 order of cheese sticks.

25 mins later the 2nd order of wings came out and we were asked if everything was ok now? No were still missing 1 order of wings, 2 cheese sticks, I mozz stick and a pizza.

The pizza came out moments later and was greasy and the cheese was barely melted.

The next order of cheese sticks came out and were ice cold with no sauce.

By this time we had had enough, and asked for boxes and the rest to go. The wings came out around the same time and seemed to be ok.

Got to the counter and we were still charged for the things we hadn't revieved. The girl, who was very kind and sweet apologized and took off the things we didn't recieve and gave us a little discount.

All and all we will never go back again!!!

We also werent the only table this happened to the larger table next to us who arrived before us had the same things happen to them!",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.019944541879732e+20_1562205731760
50021,1,"The young man taking the order on the phone was very rude and kept cutting me off then said ""its gonna be over a hour do you still want it"" !!! Not very good business .I feel sorry for the delivery person's tips after having to talk with the guy taking the order...just saying ..maybe better management? Food was ok.                 Alright so my wife ordered from there again  and everything turned out awesome...thank you for the great service  and fast delivery, oh yeah and great food......  5 stars 2nd time.lol",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1011413997141957e+20_1562111171908
50022,4,Cashier had great patience with a rude customer. Very pleased with that. Food was hot and fresh,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0421922293162353e+20_1543875634016
50023,4,nice drivers and fast delivery.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1050018317048486e+20_1571840382873
50024,4,This is my pizza spot for lunch. The waitress is always friendly and remembers you. The food is always good.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0515822574017905e+20_1510458189296
50025,5,"Classic Pizza Hut pizza, great location to have a pizza party!",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1459435034208317e+20_1566161714564
50026,4,Decent buffet on Tuesday night.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1072291789189803e+20_1569467013904
50027,5,Good buffet and great service.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1227088930155271e+20_1559697958504
50028,1,"I haven't had pizza hut in a year, and I'm visiting my folks here so, dicided to get a quick bite to eat. It was very dry pizza hardly any sauce on it! NOT GOOD!!!",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1212819867930912e+20_1505867611678
50029,5,Went there with friends great food,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0975419542234073e+20_1553141124115
50030,5,I am a regular customer of the delivery service and I am happy with the food and drivers. I worked in this particular store 24 years ago when I met my husband. I stopped in and spoke with a manager about having my son's 10th birthday party there with about 14 people. We brought our own cake and ice cream and we ordered 7 pizzas. It was a Sunday after church and it wasn't crowded and the whole experience was the least stressful birthday party so far! I was so impressed with the waitress and I made sure to be generous with her tip. They held our ice cream in the freezer until we needed it and the pizzas were the best. The prices were so much more reasonable than we expected and much less than other places that offer birthday parties. We didn't book an official pizza party but it was a really great experience and my stress level was so much lower than all 9 previous birthdays! Thank you Pizza Hut! I highly recommend this store for anything you may need because they are very cooperative and they went above and beyond my expectations and they were all so kind. I may have the next 8 parties there! Lol,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0783886073935466e+20_1467286047731
50031,4,Place was clean and the food was good. Not very expensive.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.115218118769557e+20_1529246328695
50032,3,"Good food ,good service old location with no business.",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0434093887548703e+20_1540328646238
50033,4,"Excellent food, good prices, friendly staff. Parking lot is a little lumpy.  I'll be back there again.",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0405697928208019e+20_1513723109329
50034,2,I was disappointed in the buffet. Not a great selection.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0507572042663638e+20_1559582428232
50035,3,Hot fresh pizza friendly,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1706233882409555e+20_1564948918312
50036,5,Melissa is the best waitress ever! You should definitely check out the lunch buffet.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0115854280264702e+20_1477440807962
50037,5,I love the salad bar..the pizza is always fresh and delious!,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1747059784169174e+20_1525230444399
50038,5,Very fast service and delicious pizza for a great price!,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0733495157149755e+20_1509382546410
50039,5,Very friendly and food was out quick,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1047088824915714e+20_1530927050196
50040,5,Wonderful service and great tasting pizza,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0456335361449088e+20_1534041715017
50041,5,"Great place for lunch
We eat there often",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0609492929623512e+20_1526704147107
50042,3,Good pizza but not the best around.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0282716168098146e+20_1524488077103
50043,3,"The food is not Great, but there is a good Varity , and it is always ""Fresh""",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0419989457489928e+20_1478396427659
50044,1,At first the girls were just rude then they started getting my order wrong now they said they didn't even get an order for me even after I showed them the order that I placed online. Won't be returning. At little caesars now since I wasted half my lunch break.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1514958519356201e+20_1477164260045
50045,5,Always have prompt service and ample toppings!,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1493686352734785e+20_1485031536166
50046,5,Great food and service,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1286854089830466e+20_1524527296658
50047,5,Love me so great Pizza!,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0623276621710595e+20_1525922869804
50048,5,Customer service was great.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0591167622804696e+20_1528873743883
50049,5,Friendly professional and prompt,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.105971565720568e+20_1554493392650
50050,3,Dough is not cooked long enough,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0121908384319047e+20_1508358958150
50051,2,Did not like the buffet,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0614809297629127e+20_1560112647074
50052,5,Melissa is the best.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1495974811483924e+20_1526926909574
50053,1,Food was cold hard and dried out I came to eat during lunch time12,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0955728387239526e+20_1526566130430
50054,5,Great place and great staff,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0245588976632245e+20_1524537094405
50055,5,It Pizza hut what more can you expect,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0111596223139453e+20_1547330878091
50056,5,It was amazing as usual,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1836809298475868e+20_1520474819427
50057,2,Not very clean at this location and the toppings were pretty skimpy for the money as well.,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0990453370350256e+20_1503883324721
50058,4,Good staff nice inside,Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.0098269834321756e+20_1469307109815
50059,3,"An okay Pizza Hut, service is not always the best. Same with the food.",Pizza Hut,"['Pizza delivery', 'Chicken wings restaurant', 'Takeout Restaurant', 'Pizza restaurant']",Family-friendly chain known for its made-to-order pizzas.,1.1772763727311698e+20_1428013754217
50060,4,"I'm a vegetarian and I LOVE this pizza place. My 13 year old loves it as well. They sell subs and salads as well as other items... They have something for everyone! We decided to dine-in since the setting is so comfortable, but they do offer order out and I believe they have a drive thru as well! The price isn't too bad either! I'll definitely be going back.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.119210298043541e+20_1614191145392
50061,5,"Fantastic pizza at a fair price! Plenty of topping and cheese, just right on the sauce. Will definitely be returning.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1178760223503165e+20_1547245139973
50062,5,"Easy order via phone to pick up. They also offer curbside. We got the pizza bowls, they were awesome. Quick service with a smile. Highly recommend.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1090877122046843e+20_1610251145536
50063,5,"Great place... clean and spacious
.
Bob was extremely helpful.

My favorite pizza place when here on the coast.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1595006562601116e+20_1609811129747
50064,5,Their food is always fresh and hot and just like i ordered,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0115630439377363e+20_1616761793493
50065,5,"Excellent quality and service, love the veggie pizza bowl!",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0601170191376661e+20_1616123567752
50066,5,Pretty good pizzas. Offer something different then other pizza joints. They do deliver. Owner is very nice and have great service.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1012730659624701e+20_1600953617597
50067,4,It's good pie. Quick delivery. Pizza arrived hot and tasty.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1271412518864614e+20_1601731900324
50068,5,First time customer.  Pizza was delicious.  Full of pepperoni and large pieces of sausage.  Crust was not overly thick -- just right.  Will definitely return.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1443418063583193e+20_1594950130114
50069,5,"Awesome! No picture, I was starving!",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0231134460650838e+20_1616609144158
50070,5,Loved the non crust Pizza in a bowl!,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.113205268189942e+20_1618044849472
50071,5,Love this place. We always get good service and everyone is extremely polite. The food is awesome as well.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0098245280717775e+20_1579465720187
50072,1,"DISGUSTING TO KNOW THEY KEEP ALL THE TIPS FROM THE WORKERS. IT'S ILLEGAL, IT'S BEEN REPORTED TO THE LABOR DEPARTMENT, AND IWILL NOT GO HERE AGAIN.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0153614042498046e+20_1582020622245
50073,3,"Nice and helpful staff, pizza is good",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.134279338196706e+20_1607270933314
50074,5,Marco's pizza is amazing!,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0690761043092606e+20_1620947784742
50075,5,the area was easy to get to turning lane on street.  it was clean and welcoming.  the staff very courteous  and helpful.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1204844977589685e+20_1581014524236
50076,3,"The food is delicious, but they mess up orders half the time and the staff is often quite rude.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0480202058746901e+20_1598838755161
50077,5,"Get the old fashioned style pepperoni and all crust toppings. Fantastic pizza, won't be disappointed",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1269403602675424e+20_1581020315622
50078,5,"Marco's Pizza was great. The place was clean and the staff was polite, respectful and courteous. Their food was delicious and fresh. You can tell in the taste of the food that the ingredients are of great quality. I do intend on going back real soon.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1116507224293933e+20_1551562395675
50079,4,Delicious pizza. What else is there to say?,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0560614191989891e+20_1593455857695
50080,5,"This Marcos has not been open too long. I have been a patron since they opened. I always get the pizza, and have tried a variety of other foods. All has been of excellent quality and taste. The people are nice. The owner is also nice, but needs a tiny bit of polish on people skills. Their pizza is moderately priced. They always offer coupons for surveys,  and by email. If you sign up for their rewards you get other offers also. We have a house full of boys who are pizza  connoiseurs , and they  enjoy the food from here.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.050122906995985e+20_1548887712540
50081,5,I tried this pizza today for the first time. The decision as to which pizza to pick wasn't easy as they are so many choices but I settled on a thin crusted pizza called The Works. It was delicious! They cut it in squares which makes it easier to eat. I added some grated Parmesan and occasionally dipped it in Catalina dressing. And they have different crusts and pizza toppings available. Make plans to eat here soon. Economical and exceptional pizza! Salads and subs also available.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1434850692021653e+20_1542239055878
50082,5,Pizza was delicious.  Tried there hot wings and loved them too.  Definitely will be going back,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1682487574979908e+20_1574454894148
50083,5,The best all around!,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0866352903834301e+20_1604209795033
50084,1,"Called to place an order was told they dont deliver to my area, before even asking my address. I literally live around the corner, and have had it delivered before! I was hung up on. Called back asked for manager was hung up on again. Went to store explained the problems and went to Pops pizzeria! Marco's your pizza is good but your service sucks!!",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.0510167716237246e+20_1568852285785
50085,1,"We stopped here for the first time and walked out. Being a new customer and not knowing the menu, we did what anyone would. Look it over before ordering. There was an gentleman waiting to take the order. About 8 young men came in and another employee came to take their orders. At that time we where ready to order. The older gentleman that was waiting to take our order then just walked away and went outside without taking the order. Leaving us now behind 8 others placing orders. So we just walked out and went to Pops Pizza.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1530303442450996e+20_1548350090177
50086,4,"Pizza was hot and freshly made. Good crust and tasty sauce, my only drawback was I had asked for extra mushrooms and was charged for them but there was no extra mushrooms.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1596349638821167e+20_1556157194639
50087,5,They have the best pizza. I'm a very picky eater but theirs is very good. They are always friendly.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.054322385270967e+20_1562440265553
50088,5,Great pizza. Super service. Fast Clean Friendly. Definitely going back.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.125007548587709e+20_1548823439640
50089,5,"Tried one of there subs today. Better than any ""Sub"" chain I've gone to prior.",Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1688744906151282e+20_1556059262591
50090,4,Good pizza but quite salty.,Marco's Pizza,"['Pizza restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout']",Counter-serve chain serving specialty or custom pizzas for takeout or delivery.,1.1718865250274374e+20_1578338712716
