,rating,text,business_name,business_category,business_description,_id
30066,5,"Some wine, some fare, some sun! There isn't more you need when visiting Maui. This place has it all.",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0274589493998068e+20_1566081016246
30067,5,We always have a good time at Fleetwood's,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0157217908920658e+20_1550099488788
30068,5,Fantastic food and scenery.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.041808351419579e+20_1558759219046
30069,1,Worst restaurant on the island. Only a couple servers worth there salt and I think they got in trouble with the health code because they have so many cockroaches.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0264285687252247e+20_1540674556910
30070,5,Great food and atmosphere,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0785582934480498e+20_1546526298575
30071,5,Treat yourself to a great place,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1517084748728566e+20_1557440322369
30072,4,Great happy hour! One dollar oysters!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1647689550354304e+20_1536589425952
30073,5,Absolutely amazing dining experience some of the best Fine Food I've had in a long time it's a little bit pricey but that's exactly what you should expect for extremely amazing culinary experiences,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1720750279315682e+20_1519423010948
30074,5,Awesome Thanksgiving dinner!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0072951597652561e+20_1542941528576
30075,5,The best meal I've ever had!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1252937286621812e+20_1505369033362
30076,3,"Good place to people watch, food is so-so, but prices are cheap.",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0248554593568219e+20_1480634977051
30077,5,"Great food, unmatched atmosphere",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0613240914798522e+20_1533932095337
30078,5,Dance Hall Days rocked it!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0190728135218592e+20_1547894496296
30079,5,The food was excellent and entertainment was awesome!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.105994494153169e+20_1528221228019
30080,5,"Didn't eat at restaurant but walked around the Morrison Hotel to look at the rock n roll photos, lots from 60s and 70s, like Doors, Stones, Beatles and of course Stevie Nicks and Fleetwood Mac",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1263143468991506e+20_1531555201114
30081,5,My favorite spot any time of the day!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0788504819722848e+20_1549768921081
30082,4,"It's great fun, lots of music and decent food.",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0663527382819792e+20_1475677743662
30083,3,"Pretty good food, there was a cool band",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0714440723346237e+20_1499289173659
30084,5,Happy hour is fantastic and highly recommended!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1781450048176318e+20_1530763606251
30085,5,"Food excellent,  desert awesome",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0667008111705842e+20_1561627109623
30086,4,Sat on the rooftop deck and the view was great!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0936226092038642e+20_1497452777395
30087,2,We were a walk in and were seated quickly. Service was good but food overpriced for the quality and quantity.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0673982441091187e+20_1516542060868
30088,4,"Food and drinks were great, incredible view from roof, but way too noisy downstairs.",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1816379289630717e+20_1477959568648
30089,4,"Good drinks and food, music all night",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1547388159208332e+20_1493690455124
30090,4,Great view from roof top and good drinks.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1412148710710603e+20_1493753705184
30091,5,"Great place, Great entertainment,  a little pricey",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.145278223537652e+20_1541096756914
30092,5,Great food simply the best pork chop ever the view on the roof top dining was so breathtaking the wait staff made up for the unsmiling rooftop hostess the hostesses downstairs were much more friendly,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0935723913788993e+20_1514349821265
30093,5,"Great happy hour musician, Paul West!",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.109894377974269e+20_1521140425435
30094,4,"Good vibes, good food and good service. I suggest popping in for sunset on the rooftop, resos are required.",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.092051176409823e+20_1513230088499
30095,5,"This place is awesome and the food is heavenly, with the service to match!",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0616511279559259e+20_1449127775260
30096,4,One of the only places that hosts live music.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0672880255264426e+20_1512494240943
30097,4,Food and entertainment was good but my linguine was spicy,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0783117891701182e+20_1486138581474
30098,5,Best Happy Hour oysters and drinks!,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0216861152215525e+20_1486615895215
30099,4,"Good food, great music, although a bit loud if seated downstairs. Rooftop is the place to be!",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0464000103052806e+20_1496804898918
30100,5,the service is stupendous the food unlike any you've ever eaten the chefs are amazing I would highly recommend this to my friends and family,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0592670560246492e+20_1480696534611
30101,5,Awesome view and fireworks display.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1598226846244528e+20_1533004716269
30102,5,"Top rate food, service and entertainment!",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0674453959101334e+20_1528329775243
30103,4,Awesome cocktails in a breath taking rooftop bar.,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1248167261609365e+20_1451856727305
30104,3,Ordinary food and wait staff,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0255756714529666e+20_1567455726980
30105,3,Super elevated prices..UNLESS you do Happy Hour...,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.1315002373298543e+20_1561405074739
30106,5,Excellent food on the rooftop in Lahaina,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.124480810814688e+20_1556172469996
30107,4,Up great restaurant .. sunset restaurant,Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.016663459358793e+20_1533179813464
30108,5,"Excellent staff, excellent food, a little on the pricier side of things, but if you would like a nice night out and not concerned with spending a bit extra, definitely recommend!",Fleetwood's on Front St.,"['Seafood restaurant', 'Bar']",Drummer Mick Fleetwood's upscale-casual American restaurant with a rooftop bar offering ocean views.,1.0293329983844866e+20_1486148649462
